lat,lon,borough,activity_score,composite_perperson,eligible,near_transit,near_bus,commercial_area,score_311,score_mta,score_citibike,score_basket_need,lodes_pop,proxy_divergence,equity_floored,dot_calibration,district,in_bid,business_count,nearest_bin_walk_m
40.55637053299056,-74.2334063973218,Staten Island,32.26423349732278,46.28063024967643,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.5773502691896258,False,,,False,0,2507.5919853380046
40.50345511681372,-74.23116060911151,Staten Island,32.26423349732278,30.16442912082752,False,False,False,0.0,1.0,0.0,0.0,0.0,1169.0,0.0004934617685381417,True,,SI03,False,0,530.0146130913361
40.506870275460344,-74.23116060911151,Staten Island,32.26423349732278,46.28063024967643,True,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,192.77618188810783
40.51028526021426,-74.23116060911151,Staten Island,32.26423349732278,46.28063024967643,True,False,False,0.0,1.0,0.0,0.0,2.0,0.0,0.5773502691896258,False,,SI03,False,1,86.25440576530738
40.51370007107219,-74.23116060911151,Staten Island,32.26423349732278,46.28063024967643,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,413.6566423260743
40.52394346023736,-74.23116060911151,Staten Island,37.33077831134142,50.34230807290072,True,False,False,0.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,0,1897.971516801216
40.52735757547864,-74.23116060911151,Staten Island,41.24948725376164,53.318784010402666,True,False,True,110547.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,4,432.264737880231
40.529064567882365,-74.23116060911151,Staten Island,49.37284290021024,58.890485536595705,True,False,True,144760.0,6.0,0.0,0.0,0.0,0.0,3.4641016151377544,False,,SI03,False,3,331.13046622739563
40.53759887771548,-74.23116060911151,Staten Island,41.24948725376164,53.318784010402666,False,False,False,0.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,0,667.7941939195762
40.54613210053545,-74.23116060911151,Staten Island,32.26423349732278,46.28063024967643,False,False,True,19187.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,1342.3108456482078
40.5085777895741,-74.22891482090121,Staten Island,37.33077831134142,50.34230807290072,True,False,True,1340.0,2.0,0.0,0.0,7.0,0.0,1.1547005383792517,False,,SI03,False,1,239.567819580192
40.52052917108701,-74.22891482090121,Staten Island,41.24948725376164,53.318784010402666,True,True,False,0.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,0,976.015855329384
40.52394346023736,-74.22891482090121,Staten Island,47.089425632510896,57.415863651730824,False,False,False,0.0,5.0,0.0,0.0,0.0,0.0,2.8867513459481287,False,,SI03,False,0,1031.055254952168
40.52735757547864,-74.22891482090121,Staten Island,68.7458070533565,69.0521689407938,True,False,False,45017.0,62.0,0.0,0.0,0.0,0.0,35.795716689756794,False,,SI03,False,1,643.6331873392918
